id;texto
3.6.3.4.1.1.1;No  caso  de  contratação  de  Pessoa  Jurídica  constituída  como  MEI,  a  consulta  deve  ser  realizada  pelo CPF do microempreendedor individual.
3.6.3.4.1.1.2;Para o caso em que o CNPJ/CPF figurar como Parte Relacionada, a área gestora deverá ser comunicada para que adote os procedimentos previstos no [MN, CR464]. 3.6.3.5 REGULARIDADE CADASTRAL
3.6.3.5.1;Antes da assinatura do contrato é necessária a consulta da situação do fornecedor no CADIN , e o registro de ocorrências no CADIN é impeditivo para a contratação , devendo o comprovante da consulta constar no processo . 3.6.4 GARANTIA CONTRATUAL
3.6.4.1;Na contratação de obras, compras e serviços, inclusive de engenharia, exceto para contratos celebrados com entidades  integrantes  do  Poder  Público,  pode  ser  exigida  do  fornecedor  garantia  contratual,  que  tem  por  objetivo minimizar prejuízos advindos de eventual inadimplemento na execução do objeto.
3.6.4.2;Cabe  ao  gestor  avaliar  a  necessidade  e  decidir  sobre  a  exigência  ou  não  da  garantia  contratual,  devendo prestar as informações requeridas quando da solicitação de contratação, na forma do  item [MN, 4.3.1.8].
3.6.4.3;A garantia está limitada a 5% do valor global do contrato e terá seu valor atualizado nas mesmas condições do valor do contrato.
3.6.4.3.1;O  limite  previsto  no  item  [MN,  3.6.4.3]  pode  ser  ampliado  para  até  10%  quando  se  tratar  de  serviço  ou fornecimento  de  grande  vulto  envolvendo  alta  complexidade  técnica  e  riscos  financeiros  elevados,  desde  que demonstrados em parecer técnico emitido pelo gestor.
3.6.4.3.2;Quando se tratar da modalidade seguro-garantia emitido em mais de um documento  – garantia principal e acessória  –  o  valor  segurado  para  todos  e  quaisquer  dos  riscos  cobertos  deve  ser  exatamente  o  montante representado pelo percentual exigido no edital/cont rato.
22;/ 47
3.6.4.4;Para  a  elaboração  da  cláusula  de  exigência  de  garantia,  quando  houver,  tanto  na  licitação  quanto  na contratação direta são observadas as exigências previstas nos modelos de editais e contratos disponíveis no SICLG.
3.6.4.5;A  garantia  é  prestada  em  uma  das  seguintes  modalidades:  caução  em  dinheiro,  seguro -garantia  e  fiança bancária, devendo ser exigida a via original ou a via autenticada em cartório ou  cópia acompanhada do original para conferência do comprovante, como condição para assinatura do contrato.
3.6.4.5.1;A  caução  em  dinheiro  consiste  em  depósito  em  conta  bancária  específica,  nos  termos  do  [MN,  CO038], devendo  ser  efetuada  em  uma  Agência  da  CAIXA,  utilizando -se  a  operação  008  ou  1477,  tendo  como  favorecida  a CAIXA.
3.6.4.5.1.1;Sobre  a  caução  prestada  em  dinheiro  incide,  tão  somente,  a  atualização  correspondente  ao  índice  de variação  do  rendimento  da  caderneta  de  poupança  para  o  1º  dia  de  cada  mês,  excluídos  os  juros,  calculada proporcionalmente, quando for o caso, a contar da da ta do depósito, até o seu efetivo levantamento.
3.6.4.5.2;O  Seguro-garantia  é  um  tipo  de  seguro  com  o  objetivo  de  garantir  o  fiel  cumprimento  das  obrigações contratuais estipuladas, conforme descrito na apólice.
3.6.4.5.2.1;A  apólice  do  seguro-garantia  deve  conter  prazo  de  validade  correspondente  ao  período  de  vigência  do contrato acrescido de mais 30 dias, devendo ser tempestivamente renovado, se estendida  ou prorrogada a vigência do contrato, sempre se mantendo os 30 dias após a última data de vencimento do contrato .
3.6.4.5.2.1.1;No caso de prestação de serviço com mão de obra dedicada, a apólice deve conter prazo de validade correspondente  ao  período  de  vigência  do  contrato  acrescido  de  mais  90  dias,  devendo  ser  tempestivamente renovado, se estendida ou prorrogada a vigência do co ntrato, sempre se mantendo os 90 dias, após a última data de vencimento do contrato.
3.6.4.5.2.2;O  seguro  deve  contemplar  a  cobertura,  até  o  limite  da  garantia,  de  quaisquer  prejuízos  sofridos  pela CAIXA  em  decorrência  de trabalhistas  e previdenciárias, ao ressarcimento de multa, bem como pre juízos advindos de atos, fatos ou indícios de violação pela Contratada das normas anticorrupção. inclusive  quanto  aos  encargos inadimplemento  da  contratada,
3.6.4.5.2.3;Pode  ser  aceita  a  ressalva  na  apólice  de  seguro-garantia  nas  situações  relacionadas  nos  itens   [MN, 3.6.4.5.2.4] e [MN, 3.6.4.5.2.5].
3.6.4.5.2.4;"É admitida a exclusão de cobertura de encargos fiscais e tributários (exceto previdenciários), não havendo necessidade de manifestação do Gestor para essa situação;"
3.6.4.5.2.5;"No tocante aos encargos trabalhistas e previdenciários, é permitida a ressalva que condiciona o reembolso de  prejuízos  ao  trânsito  em  julgado  de  sentença  condenatória,  desde  que  seja  identificada  uma  das  seguintes situações: a)  Contrato de fornecimento de bens e produtos; b)  Contrato de prestação de serviços que não exige a dedicação exclusiva de prestador do serviço à CAIXA; c)  Prestação de serviços de vigilância armada, serviços de apoio, limpeza ou tele sserviço, cujo contrato prevê regra de contingenciamento de verbas trabalhistas; d)  Quando  o  Gestor  confirma  que  efetua  a  fiscalização  integral  quanto  ao  adimplemento  pela  contratada  das obrigações trabalhistas de todos os prestadores alocados exclusivamente para a CAIXA na execução do objeto contratual."
3.6.4.5.2.5.1;Para  que  a  GECOT/CECOT  possa  avaliar  a  possibilidade  de  aceitação  da  apólice  de  seguro -garantia com  a  ressalva  mencionada  no  item  [MN,  3.6.4.5.2.5],  o  Gestor  deve  se  manifestar  sobre  a  existência  de  situação que se enquadre em uma das alíneas do referido item.
3.6.4.5.2.5.2;Quando se tratar de contrato que exige a dedicação exclusiva de prestador do serviço à CAIXA e não se enquadre em uma das situações indicadas no item [MN, 3.6.4.5.2.5] não é admitida ressalva na apólice.
3.6.4.5.2.6;Não  é  admitida  ressalva  que  exclua  a  cobertura  de  prejuízos  decorrentes  de  atos,  fatos  ou  indícios  de violação de normas anticorrupção praticados pela contratada.
3.6.4.5.2.7;A  apólice  de  seguro  deve  vir  acompanhada  de  cópia  das  condições  gerais,  particulares  e/ou  especiais convencionais e demais documentos que a integram.
3.6.4.5.2.8;Na contratação de consórcios, a apólice de seguro poderá ser emitida pela Empresa Líder.
3.6.4.5.2.9;A  validade  do  seguro-garantia  deve  ser  confirmada  por  consulta  ao  endereço  eletrônico  da  própria Seguradora,  ou  da  SUSEP  no  endereço  eletrônico  http://www.susep.gov.br/,  opção  Atendimento  ao  Público,  ou  em contato formal com a Seguradora solicitando a confirmação.
3.6.4.5.2.10;A Seguradora, ao emitir a apólice, obriga-se a arcar com eventuais prejuízos que possam ser impostos à CAIXA em decorrência da má execução do contrato.
23;/ 47
3.6.4.5.2.11;Consta  do  Anexo  V  uma  Lista  de  Verificação  com  o  objetivo  de  facilitar  e  nortear  o  trabalho  da GECOT/CECOT  na  análise  da  apólice  do  seguro  garantia,  devendo  as  situações  específicas  serem  avaliadas  e tratadas no âmbito de cada unidade, de acordo com as condições apresentadas no  caso concreto.
3.6.4.5.3;A Fiança bancária consiste na prestação de garantia, mediante a expedição da respectiva carta, emitida por instituição financeira idônea, devidamente autorizada a funcionar no Brasil, que, em nome da contratada, garante a plena  execução  do  contrato  e  responde  diretamente  por  eventuais  danos  que  possam  ser  causados  na  execução contratual.
3.6.4.5.3.1;Somente  é  aceita  Fiança  Bancária  apresentada  em  papel  timbrado  da  instituição  financeira  emissora  e que possua todas os requisitos a seguir: a)  Registro  no  Cartório  de  Títulos  e  Documentos,  conforme  exigido  no  art.129  da  Lei  6.015/73  (Lei  de  Registros Públicos),  caso  o  registro  seja  feito  pela  via  eletrônica,  deve -se  verificar  a  autenticidade  do  documento  pela chave de acesso apresentada. b)  Cláusula estabelecendo prazo de validade, que deve corresponder ao período de vigência do contrato, acrescido de mais 30 dias, ou de 90 dias, no caso de prestação de serviço com mão de obra dedicada. c)  Expressa afirmação do fiador de que, como  devedor  solidário,  fará  o  pagamento  à  CAIXA,  independentemente de interpelação judicial, caso o afiançado não cumpra suas obrigações. d)  Cláusula de renúncia expressa do fiador ao benefício de ordem e aos direitos previstos nos artigos 827, 835 e
838;da Lei nº 10.406/2002 – Novo Código Civil. e)  Cláusula  que  assegure  a  atualização  do  valor  afiançado,  de  acordo  com  a  atualização  do  valor  contratual, previsto no Edital, independente de notificação à Instituição emitente. f)  Cláusula  com  a  eleição  de  foro  da  Justiça  Federal,  para  dirimir  questões  entre  fiadora  e  credora  referentes  à fiança bancária. g)  Declaração da instituição financeira de que a carta fiança é concedida em conformidade com o disposto no art.
34;da Lei nº 4.595, de 31 de dezembro de 1964, nos termos do art. 2º da Resolução CMN nº 2.325, de 1996, do Conselho Monetário Nacional. h)  O subscritor da carta de fiança bancária deve comprovar poderes para atendimento às exigências contidas nas alíneas “c”, “d”, “f” e “g” acima.
3.6.4.5.3.1.1;É obrigação da empresa contratada providenciar a renovação ou prorrogação da fiança bancária sempre que a vigência do contrato for estendida ou prorrogada, mantendo -se o atendimento ao prazo de validade exigido na alínea “b” acima.
3.6.4.6;Somente  pode  ser  aceita  a  garantia  contratual  que  atenda  a  todas  as  exigências  da  CAIXA  relativas  à modalidade  apresentada,  conforme  item  [MN,  3.6.4.5]  e  seus  subitens,  sendo  apresentada  em  instrumento  único, exceto  no  caso  da  modalidade  seguro-garantia,  que  pode  ser  aceito  em  mais  de  um  documento,  observando -se  o disposto no item [MN, 3.6.4.3] e subitens.
3.6.4.7;"A garantia contratual é apresentada no prazo: a)  estipulado no edital, nas contratações decorrentes de licitação; ou b)  indicado nos modelos padronizados de contrato; ou c)  em  outro  prazo  ajustado  em  vista  das  necessidades  no  caso  concreto,  nas  contratações  diretas,  mediante solicitação formal do Gestor demandante."
3.6.4.7.1;A vigência da garantia deve atender os requisitos do contrato, independentemente do prazo de sua entrega.
3.6.4.7.2;Se  for  estipulada  a  apresentação  da  garantia  para  a  assinatura  do  contrato,  a  não  apresentação  do  seu comprovante configura a recusa em assinar o contrato, caracterizando descumprimento total da obrigação assumida, sujeitando a licitante às sanções administrativas cabíveis, previstas no ato convocatório.
3.6.4.8;Para integralização, substituição, liberação e perda da garantia observar o disposto no  [MN, AD242]. 3.6.5 PUBLICAÇÃO
3.6.5.1;A  publicação  resumida  do  contrato  e  da  ARP  na  imprensa  oficial,  como  condição  indispensável  para  sua eficácia, será providenciada conforme [MN, AE008], até o mês subsequente ao da assinatura do contrato.
3.6.5.2;"A publicação do extrato do contrato deve conter as seguintes informações: ▪ número do contrato; ▪ número do Processo; ▪ objeto;"
24;"/ 47 ▪ nome das partes: ▪ empresa contratada (nome e CNPJ/CPF); ▪ Indicação da contratante, CAIXA ou pertencente ao Conglomerado CAIXA (nome e CNPJ); ▪ Valor; ▪ identificação do procedimento licitatório (modalidade e nº da licitação) ou do dispositivo legal de enquadramento de direta que deu origem à contratação; ▪ enquadramento legal, no caso de dispensa/inexigibilidade de licitação; ▪ Prazo de vigência; e ▪ Data de assinatura."
3.6.5.2.1;A  publicação  de  extrato  do  contrato  também  deve  ser  providenciada  nas  contratações  relativas  aos permissionários lotéricos e Credenciamento, nesse caso, independentemente de existir ou não informação do valor da contratação.
